id,district,type,bedrooms,bathrooms,created_at,size_m2,price_$,latitude,longitude
2558,El Metn,Apartment,3,2,2025-03-16 14:52:04.168477+00,147,180000,33.9006,35.6178
2559,Kesrouane,Apartment,3,4,2025-03-16 14:52:04.261606+00,300,495000,33.9808,35.6856
2560,Kesrouane,Land,0,0,2025-03-16 14:52:04.355706+00,16362,1600000,33.9808,35.6856
2561,Kesrouane,Apartment,2,2,2025-03-16 14:52:04.45152+00,105,126000,33.9808,35.6856
2562,Kesrouane,Apartment,3,3,2025-03-16 14:52:04.565538+00,173,173000,33.9808,35.6856
2563,El Metn,Office,1,0,2025-03-16 14:52:04.675386+00,120,250000,33.9006,35.6178
2564,El Metn,Apartment,3,3,2025-03-16 14:52:05.006883+00,118,265000,33.9006,35.6178
2565,Jbeil,Shop,1,0,2025-03-16 14:52:05.113393+00,168,450000,34.1236,35.6455
2567,Jbeil,Land,0,0,2025-03-16 14:52:05.317537+00,1592,240000,34.1236,35.6455
2568,Beirut,Apartment,3,3,2025-03-16 14:52:05.413261+00,180,300000,33.8886,35.4955
2569,Jbeil,Apartment,2,2,2025-03-16 14:52:05.509396+00,125,125000,34.1236,35.6455
2570,Jbeil,Shop,0,0,2025-03-16 14:52:05.607079+00,50,55000,34.1236,35.6455
2571,Kesrouane,Apartment,3,4,2025-03-16 14:52:05.722945+00,190,220000,33.9808,35.6856
2572,Jbeil,Apartment,3,3,2025-03-16 14:52:05.819817+00,185,260000,34.1236,35.6455
2573,Kesrouane,Apartment,4,4,2025-03-16 14:52:05.909175+00,400,590000,33.9808,35.6856
2574,El Metn,Apartment,3,3,2025-03-16 14:52:06.007431+00,175,550000,33.9006,35.6178
2575,El Metn,Apartment,3,3,2025-03-16 14:52:06.104109+00,175,350000,33.9006,35.6178
2576,Jbeil,Apartment,2,2,2025-03-16 14:52:06.198521+00,120,120000,34.1236,35.6455
2577,Kesrouane,Chalet,1,1,2025-03-16 14:52:06.298088+00,60,350000,33.9808,35.6856
2578,Kesrouane,Apartment,4,5,2025-03-16 14:52:06.398113+00,400,900000,33.9808,35.6856
2579,Jbeil,Land,0,0,2025-03-16 14:52:06.486816+00,9150,366000,34.1236,35.6455
2580,Jbeil,Land,0,0,2025-03-16 14:52:06.595763+00,7682,1500000,34.1236,35.6455
2581,Jbeil,Land,0,0,2025-03-16 14:52:06.704555+00,1000,70000,34.1236,35.6455
2582,Jbeil,Apartment,3,1,2025-03-16 14:52:06.794685+00,135,100000,34.1236,35.6455
2583,Jbeil,Land,0,0,2025-03-16 14:52:06.881924+00,1100,195000,34.1236,35.6455
2584,Jbeil,Apartment,3,3,2025-03-16 14:52:06.983063+00,135,90000,34.1236,35.6455
2585,Jbeil,Apartment,3,3,2025-03-16 14:52:07.071016+00,142,300000,34.1236,35.6455
2586,Jbeil,Apartment,4,4,2025-03-16 14:52:07.167285+00,268,245000,34.1236,35.6455
2587,Jbeil,Apartment,3,3,2025-03-16 14:52:07.257517+00,168,170000,34.1236,35.6455
2588,Jbeil,Apartment,3,3,2025-03-16 14:52:07.34719+00,168,160000,34.1236,35.6455
2589,Jbeil,Apartment,2,2,2025-03-16 14:52:07.452826+00,120,115000,34.1236,35.6455
2590,Kesrouane,Apartment,3,2,2025-03-16 14:52:07.563863+00,165,120000,33.9808,35.6856
2591,Kesrouane,Apartment,3,2,2025-03-16 14:52:07.65729+00,145,135000,33.9808,35.6856
2592,Jbeil,Apartment,3,3,2025-03-16 14:52:07.752035+00,176,166000,34.1236,35.6455
2593,Baabda,Apartment,4,5,2025-03-16 14:52:07.852631+00,450,1300000,33.8333,35.5442
2594,Kesrouane,Apartment,2,3,2025-03-16 14:52:07.954641+00,130,200000,33.9808,35.6856
2595,Kesrouane,Apartment,2,2,2025-03-16 14:52:08.053589+00,134,200000,33.9808,35.6856
2596,Kesrouane,Apartment,2,2,2025-03-16 14:52:08.145227+00,146,200000,33.9808,35.6856
2597,Kesrouane,Shop,1,0,2025-03-16 14:52:08.24299+00,266,400000,33.9808,35.6856
2598,Kesrouane,Shop,1,0,2025-03-16 14:52:08.330584+00,175,300000,33.9808,35.6856
2599,Jbeil,Apartment,5,4,2025-03-16 14:52:08.419462+00,250,260000,34.1236,35.6455
2600,Jbeil,Apartment,2,2,2025-03-16 14:52:08.559905+00,126,155000,34.1236,35.6455
2601,Jbeil,Apartment,3,2,2025-03-16 14:52:08.676577+00,155,125000,34.1236,35.6455
2602,Jbeil,Apartment,3,3,2025-03-16 14:52:08.76516+00,162,140000,34.1236,35.6455
2603,Kesrouane,Apartment,2,2,2025-03-16 14:52:08.894961+00,108,125000,33.9808,35.6856
2604,Jbeil,Apartment,3,3,2025-03-16 14:52:08.990916+00,155,230000,34.1236,35.6455
2605,El Metn,Office,1,0,2025-03-16 14:52:09.101582+00,55,120000,33.9006,35.6178
2606,Jbeil,Apartment,2,3,2025-03-16 14:52:09.196565+00,183,140000,34.1236,35.6455
2607,Jbeil,Apartment,3,3,2025-03-16 14:52:09.29319+00,250,230000,34.1236,35.6455
2608,Kesrouane,Apartment,3,3,2025-03-16 14:52:09.387013+00,190,230000,33.9808,35.6856
2609,Kesrouane,Land,0,0,2025-03-16 14:52:09.607352+00,7354,2000000,33.9808,35.6856
2610,El Metn,Apartment,3,3,2025-03-16 14:52:09.699144+00,195,350000,33.9006,35.6178
2611,Kesrouane,Apartment,3,4,2025-03-16 14:52:09.804627+00,270,300000,33.9808,35.6856
2613,Jbeil,Land,0,0,2025-03-16 14:52:10.006803+00,2980,250000,34.1236,35.6455
2614,Jbeil,Land,0,0,2025-03-16 14:52:10.122809+00,9782,1500000,34.1236,35.6455
2615,Baabda,Apartment,3,4,2025-03-16 14:52:10.233097+00,230,300000,33.8333,35.5442
2616,Kesrouane,Apartment,2,2,2025-03-16 14:52:10.327008+00,100,95000,33.9808,35.6856
2617,Jbeil,Apartment,2,2,2025-03-16 14:52:10.421838+00,150,202000,34.1236,35.6455
2618,Jbeil,Apartment,3,3,2025-03-16 14:52:10.527827+00,115,155000,34.1236,35.6455
2619,Jbeil,Apartment,3,3,2025-03-16 14:52:10.619025+00,195,180000,34.1236,35.6455
2621,Jbeil,Apartment,3,3,2025-03-16 14:52:10.828088+00,290,180000,34.1236,35.6455
2622,Batroun,Apartment,4,4,2025-03-16 14:52:10.937008+00,230,400000,34.2556,35.6586
2624,Jbeil,Apartment,3,3,2025-03-16 14:52:11.128992+00,175,175000,34.1236,35.6455
2625,Kesrouane,Commercial Building,0,0,2025-03-16 14:52:11.22766+00,6550,7500000,33.9808,35.6856
2626,El Metn,Apartment,5,5,2025-03-16 14:52:11.323636+00,230,550000,33.9006,35.6178
2627,Jbeil,Land,0,0,2025-03-16 14:52:11.425983+00,2195,250000,34.1236,35.6455
2628,Jbeil,Land,0,0,2025-03-16 14:52:11.515021+00,1435,150000,34.1236,35.6455
2629,Jbeil,Apartment,2,2,2025-03-16 14:52:11.614825+00,125,155000,34.1236,35.6455
2632,Jbeil,Land,0,0,2025-03-16 14:52:11.904167+00,1326,550000,34.1236,35.6455
2633,El Metn,Land,0,0,2025-03-16 14:52:11.994237+00,1200,1200000,33.9006,35.6178
2634,El Metn,Warehouse,0,0,2025-03-16 14:52:12.093278+00,1550,1080000,33.9006,35.6178
2635,Jbeil,House/Villa,3,3,2025-03-16 14:52:12.18489+00,1000,400000,34.1236,35.6455
2637,El Metn,Apartment,3,3,2025-03-16 14:52:12.365898+00,220,360000,33.9006,35.6178
2638,Kesrouane,House/Villa,2,5,2025-03-16 14:52:12.457722+00,300,500000,33.9808,35.6856
2639,Jbeil,Apartment,3,3,2025-03-16 14:52:12.544104+00,250,180000,34.1236,35.6455
2640,Jbeil,Apartment,3,2,2025-03-16 14:52:12.634475+00,167,130000,34.1236,35.6455
2641,El Metn,Shop,2,0,2025-03-16 14:52:12.729775+00,940,4250000,33.9006,35.6178
2642,Jbeil,Land,0,0,2025-03-16 14:52:12.821292+00,2738,750000,34.1236,35.6455
2643,Jbeil,Land,0,0,2025-03-16 14:52:13.053509+00,2300,200000,34.1236,35.6455
2644,Kesrouane,Apartment,3,3,2025-03-16 14:52:13.146706+00,185,160000,33.9808,35.6856
2645,Jbeil,Apartment,3,3,2025-03-16 14:52:13.239502+00,185,225000,34.1236,35.6455
2646,El Metn,House/Villa,2,2,2025-03-16 14:52:13.330984+00,150,650000,33.9006,35.6178
2647,Jbeil,Apartment,3,3,2025-03-16 14:52:13.421704+00,250,250000,34.1236,35.6455
2648,Jbeil,Office,1,0,2025-03-16 14:52:13.513947+00,35,55000,34.1236,35.6455
2649,Baabda,Apartment,3,4,2025-03-16 14:52:13.61084+00,340,1000000,33.8333,35.5442
2650,Jbeil,Land,0,0,2025-03-16 14:52:13.69935+00,2477,750000,34.1236,35.6455
2651,Jbeil,Land,0,0,2025-03-16 14:52:13.797175+00,1139,1200000,34.1236,35.6455
2652,El Metn,Apartment,2,1,2025-03-16 14:52:13.885793+00,135,130000,33.9006,35.6178
2653,Jbeil,Apartment,2,2,2025-03-16 14:52:14.029485+00,110,100000,34.1236,35.6455
2654,Kesrouane,Land,0,0,2025-03-16 14:52:14.122936+00,1020,250000,33.9808,35.6856
2655,Kesrouane,House/Villa,3,4,2025-03-16 14:52:14.215665+00,400,410000,33.9808,35.6856
2656,Kesrouane,House/Villa,3,5,2025-03-16 14:52:14.399935+00,260,600000,33.9808,35.6856
2657,El Metn,Office,1,0,2025-03-16 14:52:14.485604+00,106,350000,33.9006,35.6178
2658,Kesrouane,Apartment,3,2,2025-03-16 14:52:14.578757+00,150,180000,33.9808,35.6856
2659,Kesrouane,Apartment,2,2,2025-03-16 14:52:14.667078+00,120,210000,33.9808,35.6856
2660,Jbeil,Land,0,0,2025-03-16 14:52:14.75858+00,2550,217000,34.1236,35.6455
2661,Jbeil,Land,0,0,2025-03-16 14:52:14.847887+00,10000,3250000,34.1236,35.6455
2662,Jbeil,Land,0,0,2025-03-16 14:52:14.932494+00,1162,300000,34.1236,35.6455
2663,Jbeil,Land,0,0,2025-03-16 14:52:15.020279+00,1890,1600000,34.1236,35.6455
2664,Jbeil,Land,0,0,2025-03-16 14:52:15.119225+00,850,210000,34.1236,35.6455
2665,Jbeil,Land,0,0,2025-03-16 14:52:15.216341+00,775,250000,34.1236,35.6455
2666,El Metn,Office,1,0,2025-03-16 14:52:15.345035+00,80,155000,33.9006,35.6178
2667,Jbeil,Office,1,0,2025-03-16 14:52:15.454013+00,133,210000,34.1236,35.6455
2668,Jbeil,Warehouse,2,0,2025-03-16 14:52:15.594361+00,975,350000,34.1236,35.6455
2669,Jbeil,Shop,1,0,2025-03-16 14:52:15.711344+00,60,100000,34.1236,35.6455
2670,Beirut,Apartment,4,4,2025-03-16 14:52:15.839816+00,383,1100000,33.8886,35.4955
2671,Jbeil,Apartment,3,3,2025-03-16 14:52:15.938349+00,215,155000,34.1236,35.6455
2672,Jbeil,Apartment,2,2,2025-03-16 14:52:16.029141+00,115,125000,34.1236,35.6455
2674,Jbeil,House/Villa,4,4,2025-03-16 14:52:16.211242+00,2500,800000,34.1236,35.6455
2675,Jbeil,Land,0,0,2025-03-16 14:52:16.312192+00,739,400000,34.1236,35.6455
2676,Beirut,Land,0,0,2025-03-16 14:52:16.443691+00,570,3500000,33.8886,35.4955
2677,Batroun,Land,0,0,2025-03-16 14:52:16.548952+00,1150,100000,34.2556,35.6586
2678,Jbeil,Land,0,0,2025-03-16 14:52:16.683378+00,2234,500000,34.1236,35.6455
2679,Jbeil,Office,1,0,2025-03-16 14:52:16.769444+00,78,145000,34.1236,35.6455
2680,Jbeil,House/Villa,3,3,2025-03-16 14:52:16.86903+00,1207,700000,34.1236,35.6455
2681,Beirut,Shop,1,0,2025-03-16 14:52:16.972106+00,148,250000,33.8886,35.4955
2682,Beirut,Shop,1,0,2025-03-16 14:52:17.064031+00,74,185000,33.8886,35.4955
2683,El Metn,Warehouse,5,0,2025-03-16 14:52:17.163976+00,862,862000,33.9006,35.6178
2684,El Metn,Shop,2,0,2025-03-16 14:52:17.311249+00,588,1100000,33.9006,35.6178
2686,El Metn,Land,0,0,2025-03-16 14:52:17.592933+00,715,800000,33.9006,35.6178
2687,Baabda,Land,0,0,2025-03-16 14:52:17.682002+00,1070,1925000,33.8333,35.5442
2688,El Metn,House/Villa,3,3,2025-03-16 14:52:17.775203+00,400,850000,33.9006,35.6178
2689,Jbeil,Apartment,2,3,2025-03-16 14:52:17.879036+00,193,400000,34.1236,35.6455
2690,Jbeil,House/Villa,4,5,2025-03-16 14:52:17.967156+00,550,1000000,34.1236,35.6455
2691,Kesrouane,Apartment,3,4,2025-03-16 14:52:18.074172+00,208,575000,33.9808,35.6856
2692,Kesrouane,Apartment,3,3,2025-03-16 14:52:18.171297+00,180,160000,33.9808,35.6856
2693,El Metn,Apartment,4,3,2025-03-16 14:52:18.262123+00,270,350000,33.9006,35.6178
2694,El Metn,Apartment,4,4,2025-03-16 14:52:18.398676+00,300,550000,33.9006,35.6178
2695,El Metn,Apartment,3,3,2025-03-16 14:52:18.488477+00,250,315000,33.9006,35.6178
2697,El Metn,Office,0,0,2025-03-16 14:52:18.68878+00,800,1200000,33.9006,35.6178
2698,Jbeil,Apartment,3,3,2025-03-16 14:52:18.78987+00,160,140000,34.1236,35.6455
2701,Jbeil,Apartment,2,2,2025-03-16 14:52:19.278163+00,100,100000,34.1236,35.6455
2702,Kesrouane,Apartment,3,2,2025-03-16 14:52:19.368375+00,150,100000,33.9808,35.6856
2703,Batroun,Land,0,0,2025-03-16 14:52:19.456094+00,2806,910000,34.2556,35.6586
2704,Batroun,Land,0,0,2025-03-16 14:52:19.569173+00,1236,400000,34.2556,35.6586
2705,Jbeil,Land,0,0,2025-03-16 14:52:19.660864+00,11858,760000,34.1236,35.6455
2706,Kesrouane,Land,0,0,2025-03-16 14:52:19.817009+00,1000,1000000,33.9808,35.6856
2707,Kesrouane,Shop,1,0,2025-03-16 14:52:19.952508+00,110,150000,33.9808,35.6856
2709,Jbeil,Apartment,3,3,2025-03-16 14:52:20.159491+00,250,300000,34.1236,35.6455
2710,Jbeil,House/Villa,4,4,2025-03-16 14:52:20.263757+00,220,450000,34.1236,35.6455
2711,El Metn,Land,0,0,2025-03-16 14:52:20.464845+00,1110,370000,33.9006,35.6178
2712,Kesrouane,Land,0,0,2025-03-16 14:52:20.564186+00,1503,1800000,33.9808,35.6856
2713,Batroun,Land,0,0,2025-03-16 14:52:20.660229+00,1440,275000,34.2556,35.6586
2714,Batroun,Land,0,0,2025-03-16 14:52:20.794544+00,2000,100000,34.2556,35.6586
2715,Batroun,Land,0,0,2025-03-16 14:52:20.889375+00,1952,195000,34.2556,35.6586
2717,Jbeil,House/Villa,3,3,2025-03-16 14:52:21.079334+00,310,290000,34.1236,35.6455
2718,Jbeil,Chalet,2,2,2025-03-16 14:52:21.182122+00,79,83000,34.1236,35.6455
2719,Jbeil,Chalet,1,1,2025-03-16 14:52:21.269937+00,68,135000,34.1236,35.6455
2721,Jbeil,Land,0,0,2025-03-16 14:52:21.466776+00,960,144000,34.1236,35.6455
2722,Jbeil,Apartment,3,3,2025-03-16 14:52:21.557816+00,175,220000,34.1236,35.6455
2723,Jbeil,Apartment,3,3,2025-03-16 14:52:21.653271+00,220,340000,34.1236,35.6455
2724,El Metn,Apartment,3,3,2025-03-16 14:52:21.743145+00,230,437000,33.9006,35.6178
2725,Kesrouane,Land,0,0,2025-03-16 14:52:21.831394+00,1003,750000,33.9808,35.6856
2726,Kesrouane,Land,0,0,2025-03-16 14:52:21.918917+00,1009,750000,33.9808,35.6856
2727,El Metn,Apartment,3,3,2025-03-16 14:52:22.014778+00,165,350000,33.9006,35.6178
2728,Jbeil,Apartment,2,2,2025-03-16 14:52:22.10773+00,120,110000,34.1236,35.6455
2729,Kesrouane,Apartment,2,2,2025-03-16 14:52:22.281713+00,130,120000,33.9808,35.6856
2730,El Metn,Office,1,0,2025-03-16 14:52:22.47148+00,160,380000,33.9006,35.6178
2731,El Metn,Office,2,0,2025-03-16 14:52:22.568617+00,265,530000,33.9006,35.6178
2732,Beirut,Apartment,1,1,2025-03-16 14:52:22.66579+00,100,300000,33.8886,35.4955
2733,Kesrouane,Apartment,3,3,2025-03-16 14:52:22.771164+00,175,180000,33.9808,35.6856
2734,Baabda,Apartment,3,4,2025-03-16 14:52:22.865748+00,267,545000,33.8333,35.5442
2735,Kesrouane,Land,0,0,2025-03-16 14:52:22.955553+00,986,1400000,33.9808,35.6856
2736,Kesrouane,Shop,1,0,2025-03-16 14:52:23.045466+00,250,850000,33.9808,35.6856
2737,Jbeil,Land,0,0,2025-03-16 14:52:23.142257+00,1263,550000,34.1236,35.6455
2738,Jbeil,Land,0,0,2025-03-16 14:52:23.237629+00,910,320000,34.1236,35.6455
2739,El Metn,Apartment,2,2,2025-03-16 14:52:23.328382+00,95,215000,33.9006,35.6178
2740,Jbeil,Apartment,4,3,2025-03-16 14:52:23.423898+00,312,550000,34.1236,35.6455
2741,Kesrouane,House/Villa,4,4,2025-03-16 14:52:23.52632+00,410,1000000,33.9808,35.6856
2742,Jbeil,Land,0,0,2025-03-16 14:52:23.626921+00,1651,1100000,34.1236,35.6455
2743,Jbeil,Office,1,0,2025-03-16 14:52:23.735065+00,72,140000,34.1236,35.6455
2744,Jbeil,Apartment,2,2,2025-03-16 14:52:23.830108+00,115,103000,34.1236,35.6455
2745,Jbeil,Apartment,2,2,2025-03-16 14:52:23.9161+00,124,130000,34.1236,35.6455
2746,Jbeil,Apartment,3,3,2025-03-16 14:52:24.075067+00,185,135000,34.1236,35.6455
2747,Kesrouane,Apartment,3,4,2025-03-16 14:52:24.16688+00,180,135000,33.9808,35.6856
2748,Kesrouane,Apartment,3,3,2025-03-16 14:52:24.251215+00,165,135000,33.9808,35.6856
2749,Jbeil,Land,0,0,2025-03-16 14:52:24.381886+00,8000,800000,34.1236,35.6455
2750,Jbeil,Land,0,0,2025-03-16 14:52:24.477964+00,10126,300000,34.1236,35.6455
2751,El Metn,Apartment,3,4,2025-03-16 14:52:24.5957+00,260,525000,33.9006,35.6178
2752,El Metn,Warehouse,1,0,2025-03-16 14:52:24.689748+00,400,225000,33.9006,35.6178
2753,El Metn,Apartment,3,3,2025-03-16 14:52:24.827531+00,330,325000,33.9006,35.6178
2754,Kesrouane,Apartment,3,5,2025-03-16 14:52:24.936611+00,370,725000,33.9808,35.6856
2755,Jbeil,Apartment,3,4,2025-03-16 14:52:25.033363+00,235,300000,34.1236,35.6455
2756,Jbeil,House/Villa,5,3,2025-03-16 14:52:25.125618+00,340,1000000,34.1236,35.6455
2757,El Metn,Office,2,0,2025-03-16 14:52:25.217336+00,171,265000,33.9006,35.6178
2758,Kesrouane,Land,0,0,2025-03-16 14:52:25.311835+00,1200,200000,33.9808,35.6856
2759,Jbeil,Land,0,0,2025-03-16 14:52:25.406591+00,1964,118000,34.1236,35.6455
2760,Batroun,House/Villa,4,5,2025-03-16 14:52:25.553564+00,600,2000000,34.2556,35.6586
2761,Batroun,Apartment,2,2,2025-03-16 14:52:25.658417+00,110,137500,34.2556,35.6586
2762,Kesrouane,Land,0,0,2025-03-16 14:52:25.74881+00,1010,100000,33.9808,35.6856
2765,Kesrouane,Shop,1,0,2025-03-16 14:52:26.060742+00,200,265000,33.9808,35.6856
2766,El Metn,Apartment,3,3,2025-03-16 14:52:26.152889+00,200,420000,33.9006,35.6178
2767,Jbeil,Land,0,0,2025-03-16 14:52:26.254391+00,1196,370000,34.1236,35.6455
2768,El Metn,Apartment,2,3,2025-03-16 14:52:26.350029+00,137,330000,33.9006,35.6178
2769,Jbeil,House/Villa,4,5,2025-03-16 14:52:26.460546+00,400,360000,34.1236,35.6455
2770,Jbeil,Apartment,2,2,2025-03-16 14:52:26.876175+00,100,120000,34.1236,35.6455
2772,Jbeil,House/Villa,4,4,2025-03-16 14:52:27.104315+00,500,1600000,34.1236,35.6455
2773,Kesrouane,Apartment,3,3,2025-03-16 14:52:27.197875+00,170,110000,33.9808,35.6856
2774,El Metn,Apartment,3,4,2025-03-16 14:52:27.290348+00,250,570000,33.9006,35.6178
2775,El Metn,Apartment,3,4,2025-03-16 14:52:27.379576+00,250,850000,33.9006,35.6178
2776,Batroun,Apartment,3,3,2025-03-16 14:52:27.497164+00,177,200000,34.2556,35.6586
2777,El Metn,Apartment,4,4,2025-03-16 14:52:27.711295+00,200,270000,33.9006,35.6178
2778,Jbeil,Apartment,3,3,2025-03-16 14:52:27.802716+00,185,150000,34.1236,35.6455
2779,El Metn,Commercial Building,0,0,2025-03-16 14:52:27.90345+00,1400,1100000,33.9006,35.6178
2780,Jbeil,Apartment,3,3,2025-03-16 14:52:28.033065+00,200,200000,34.1236,35.6455
2781,El Metn,Apartment,3,3,2025-03-16 14:52:28.142238+00,218,275000,33.9006,35.6178
2783,Jbeil,Shop,1,0,2025-03-16 14:52:28.397387+00,560,250000,34.1236,35.6455
2784,Kesrouane,Apartment,3,3,2025-03-16 14:52:28.519651+00,170,140000,33.9808,35.6856
2786,Batroun,Land,0,0,2025-03-16 14:52:28.748666+00,2708,200000,34.2556,35.6586
2787,Jbeil,Apartment,2,3,2025-03-16 14:52:28.852647+00,150,195000,34.1236,35.6455
2788,El Metn,Apartment,3,3,2025-03-16 14:52:28.950481+00,285,580000,33.9006,35.6178
2789,El Metn,Apartment,3,3,2025-03-16 14:52:29.04525+00,150,225000,33.9006,35.6178
2790,El Metn,Apartment,4,3,2025-03-16 14:52:29.174855+00,250,375000,33.9006,35.6178
2791,El Metn,Apartment,3,3,2025-03-16 14:52:29.358363+00,255,435000,33.9006,35.6178
2792,El Metn,Apartment,3,2,2025-03-16 14:52:29.52006+00,140,295000,33.9006,35.6178
2793,Kesrouane,Apartment,3,3,2025-03-16 14:52:29.622125+00,220,350000,33.9808,35.6856
2794,Kesrouane,Apartment,2,2,2025-03-16 14:52:29.710715+00,140,265000,33.9808,35.6856
2795,El Metn,Apartment,4,5,2025-03-16 14:52:29.797383+00,300,685000,33.9006,35.6178
2796,Jbeil,Apartment,3,4,2025-03-16 14:52:29.940186+00,195,150000,34.1236,35.6455
2797,Jbeil,Apartment,3,3,2025-03-16 14:52:30.027545+00,300,350000,34.1236,35.6455
2798,Kesrouane,Apartment,3,3,2025-03-16 14:52:30.115652+00,162,300000,33.9808,35.6856
2799,El Metn,Apartment,3,4,2025-03-16 14:52:30.214063+00,230,437000,33.9006,35.6178
2800,El Metn,Apartment,3,4,2025-03-16 14:52:30.314362+00,350,665000,33.9006,35.6178
2801,El Metn,Apartment,3,4,2025-03-16 14:52:30.420477+00,230,437000,33.9006,35.6178
2802,El Metn,Apartment,3,3,2025-03-16 14:52:30.518381+00,153,285000,33.9006,35.6178
2803,Jbeil,House/Villa,3,3,2025-03-16 14:52:30.628292+00,324,850000,34.1236,35.6455
2804,Jbeil,Apartment,3,3,2025-03-16 14:52:30.712992+00,175,175000,34.1236,35.6455
2805,Jbeil,Apartment,3,3,2025-03-16 14:52:30.804871+00,165,165000,34.1236,35.6455
2806,Jbeil,Apartment,3,3,2025-03-16 14:52:30.89579+00,160,130000,34.1236,35.6455
2807,El Metn,Apartment,3,4,2025-03-16 14:52:30.982419+00,340,750000,33.9006,35.6178
2808,Baabda,Office,2,0,2025-03-16 14:52:31.077194+00,165,420000,33.8333,35.5442
2809,Jbeil,Land,0,0,2025-03-16 14:52:31.225471+00,63000,4000000,34.1236,35.6455
2810,El Metn,Apartment,3,4,2025-03-16 14:52:31.336906+00,200,310000,33.9006,35.6178
2811,Jbeil,Apartment,4,4,2025-03-16 14:52:31.468516+00,350,650000,34.1236,35.6455
2812,Kesrouane,Apartment,3,3,2025-03-16 14:52:31.568367+00,190,120000,33.9808,35.6856
2813,Jbeil,Apartment,3,3,2025-03-16 14:52:31.698573+00,255,425000,34.1236,35.6455
2814,Kesrouane,Apartment,3,3,2025-03-16 14:52:31.794168+00,200,350000,33.9808,35.6856
2815,El Metn,House/Villa,4,4,2025-03-16 14:52:31.905412+00,804,350000,33.9006,35.6178
2816,Jbeil,Land,0,0,2025-03-16 14:52:32.130996+00,880,250000,34.1236,35.6455
2817,Jbeil,Land,0,0,2025-03-16 14:52:32.227914+00,6760,249000,34.1236,35.6455
2818,Jbeil,Land,0,0,2025-03-16 14:52:32.321815+00,1058,400000,34.1236,35.6455
2820,Jbeil,Apartment,3,2,2025-03-16 14:52:32.506248+00,140,160000,34.1236,35.6455
2821,El Metn,Apartment,3,3,2025-03-16 14:52:32.605193+00,150,260000,33.9006,35.6178
2822,Jbeil,Shop,1,0,2025-03-16 14:52:32.701014+00,30,55000,34.1236,35.6455
2823,Jbeil,Apartment,3,3,2025-03-16 14:52:32.805785+00,140,170000,34.1236,35.6455
2824,El Metn,Land,0,0,2025-03-16 14:52:32.901869+00,3641,4000000,33.9006,35.6178
2825,Kesrouane,Chalet,2,2,2025-03-16 14:52:33.009437+00,110,115000,33.9808,35.6856
2826,El Metn,Shop,1,0,2025-03-16 14:52:33.097748+00,150,675000,33.9006,35.6178
2827,Jbeil,Apartment,3,3,2025-03-16 14:52:33.193562+00,200,200000,34.1236,35.6455
2828,Kesrouane,Apartment,3,3,2025-03-16 14:52:33.285812+00,275,330000,33.9808,35.6856
2829,Kesrouane,Apartment,2,2,2025-03-16 14:52:33.389759+00,106,170000,33.9808,35.6856
2830,Kesrouane,Apartment,3,3,2025-03-16 14:52:33.480332+00,148,250000,33.9808,35.6856
2831,Kesrouane,Apartment,3,4,2025-03-16 14:52:33.56651+00,240,440000,33.9808,35.6856
2832,Jbeil,Apartment,3,3,2025-03-16 14:52:33.667802+00,175,120000,34.1236,35.6455
2833,Jbeil,House/Villa,3,2,2025-03-16 14:52:33.766147+00,190,265000,34.1236,35.6455
2834,Jbeil,Land,0,0,2025-03-16 14:52:33.869096+00,1735,600000,34.1236,35.6455
2835,El Metn,Apartment,4,5,2025-03-16 14:52:34.050047+00,237,457500,33.9006,35.6178
2836,El Metn,Apartment,5,5,2025-03-16 14:52:34.146552+00,430,470000,33.9006,35.6178
2837,El Metn,Apartment,4,5,2025-03-16 14:52:34.270657+00,245,367500,33.9006,35.6178
2838,El Metn,Apartment,4,5,2025-03-16 14:52:34.363383+00,250,375000,33.9006,35.6178
2839,El Metn,Apartment,4,5,2025-03-16 14:52:34.452674+00,295,540000,33.9006,35.6178
2840,Jbeil,Chalet,2,2,2025-03-16 14:52:34.56202+00,135,1300000,34.1236,35.6455
2842,El Metn,Office,1,0,2025-03-16 14:52:34.815634+00,82,230000,33.9006,35.6178
2844,El Metn,Land,0,0,2025-03-16 14:52:35.003587+00,1400,3500000,33.9006,35.6178
2845,Beirut,Apartment,3,3,2025-03-16 14:52:35.096874+00,171,375000,33.8886,35.4955
2846,El Metn,Office,1,0,2025-03-16 14:52:35.206369+00,80,280000,33.9006,35.6178
2847,Kesrouane,Chalet,2,2,2025-03-16 14:52:35.307947+00,115,250000,33.9808,35.6856
2848,Kesrouane,Apartment,3,3,2025-03-16 14:52:35.492224+00,190,140000,33.9808,35.6856
2849,El Metn,Apartment,3,2,2025-03-16 14:52:35.583042+00,147,270000,33.9006,35.6178
2850,El Metn,Warehouse,1,0,2025-03-16 14:52:35.67028+00,500,350000,33.9006,35.6178
2851,Beirut,Land,0,0,2025-03-16 14:52:35.774056+00,320,950000,33.8886,35.4955
