Title,Price,Bedroom,Bathroom,Area sqm,DistrictID,Furnished,ProvinceID,Community_id
Chalet for sale in Tilal Al Assal/ Furnished/ View,225000,2,2,110,32,yes,6,688
Land for Sale in Baabdat,630000,,,9994,24,no,6,793
Land for sale in Simar Jbeil Kfaraabida/ View,380000,,,1262,27,no,3,920
Apartment for Sale in Zalka,260000,4,4,250,24,no,6,1086
Duplex apartment for sale in Waterfont City Dbayeh,1250000,3,4,352,24,yes,6,1230
Prime Location Apartment for Sale in Jal El Dib,295000,3,3,160,24,no,6,939
Apartment 150m² 3 Beds For SALE In Jouret El Ballout #GS,174999,3,3,150,24,no,6,1304
Spacious 1850 sqm Plot in Behdidat with Scenic Mountain Views,140000,,,1850,30,no,6,2048
Furnished apartment for sale in Yarze!!,500000,2,3,150,15,yes,6,292
Spacious 1400 sqm Plot in Rechdebbine,100000,,,1400,18,no,3,1031
Prime 6000 sqm Riverside Plot in Kaftoun Koura – Ideal for Resort Development,550000,,,6746,18,no,3,86
"Land for sale on Main Alali road, North Lebanon",72000,,,1200,27,no,3,374
Villa for sale in Bhersaf,650000,6,6,690,24,no,6,250
Apartment for sale in Dik el Mehdi - 1 year payment facility,260000,3,3,215,24,no,6,212
Duplex 320m² Terrace For SALE In Monteverde #PH,749999,4,6,320,24,no,6,324
Penthouse | open view | pool,750000,5,5,360,28,no,2,969
Apartment 300m² Sea View For SALE In Monteverde #PH,749999,3,4,300,24,no,6,324
High end | modern design | furnished,550000,3,5,225,24,yes,6,686
Villa for sale in Bikfaya/ Amazing view/ Garden/ Pool/ Furnished,3000000,8,8,1100,24,yes,6,647
Apartment for sale in Saydeh Achrafieh/ Terrace/ View,900000,3,4,302,28,no,2,897
Apartment for sale in Adma/ New/ Huge Terrace,285000,3,3,224,32,no,6,72
Apartment for sale in Adma/ New/ Terrace,180000,2,3,136,32,no,6,72
Apartment 375m² Garden For SALE In Ain Najem #GS,449999,4,4,375,24,no,6,1232
Apartment 150m² Balcony For SALE In Mansourieh #PH,124999,3,2,150,24,no,6,140
Apartment for sale in Dbayeh/Amazing View/ Decorated/ Furnished,600000,3,4,240,24,no,6,1230
Apartment 220m² Balcony For SALE In Achrafieh #JF,409999,2,2,220,28,no,2,969
Apartment for sale in Antelias,155000,2,2,133,24,no,6,829
Apartment for sale in Antelias,155000,2,2,133,24,no,6,829
400 Sqm | 3 Bedrooms | Apartment for Sale in Rabieh,700000,3,3,400,24,no,6,723
230 Sqm - 3 Bedrooms - Apartment For Sale In Biyada,399000,3,4,230,24,no,6,796
Apartment 175m² 4 Beds For SALE In Awkar #GS,221999,4,4,175,24,no,6,1193
"Brand new apartment for sale in Mar Chaaya, 160 sqm",220000,3,3,160,24,no,6,1302
Apartment for sale in Mazraat Yachouh,280000,3,2,550,24,no,6,941
Apartment for sale in Biyada/ New/ View,357000,3,3,210,24,no,6,796
"Apartment for sale in Mar Chaaya, 100 sqm",160000,3,3,100,24,no,6,1302
Apartment with garden for sale in Dik el Mehdi,200000,2,3,200,24,no,6,212
Roof 180m² Sea View For SALE In Hazmieh #JG,399999,3,3,180,15,no,6,74
Roof 150m² Sea View For SALE In Hazmieh #JG,329999,3,3,150,15,no,6,74
Duplex 287m² 4 Beds For SALE In Hazmieh #JG,574999,4,3,287,15,no,6,74
Duplex 255m² 4 Beds For SALE In Hazmieh #JG,509999,4,3,255,15,no,6,74
Apartment 187m² Sea View For SALE In Hazmieh #JG,379999,3,3,187,15,no,6,74
Apartment 155m² Sea View For SALE In Hazmieh #JG,314999,3,3,155,15,no,6,74
Apartment 187m² Terrace For SALE In Hazmieh #JG,373999,3,3,187,15,no,6,74
Apartment 155m² Terrace For SALE In Hazmieh #JG,309999,3,3,155,15,no,6,74
Apartment 165m² Terrace For SALE In Hazmieh #JG,373999,3,3,165,15,no,6,74
Apartment 146m² Terrace For SALE In Hazmieh #JG,319999,3,3,146,15,no,6,74
Apartment for sale in Achrafieh,250000,1,2,75,28,no,2,969
Apartment for sale in Achrafieh,700000,2,3,170,28,no,2,969
Apartment for sale in Achrafieh,650000,3,3,235,28,no,2,969
Apartment for sale in Achrafieh,750000,4,3,265,28,no,2,969
Triplex for sale in Achrafieh,2200000,4,4,550,28,no,2,969
Apartmenr for sale in Biyada/ View/ New/ Terrace,499000,3,3,340,24,no,6,796
"Apartment for sale in Mar Chaaya, 160 sqm",250000,3,3,160,24,no,6,1302
3 BR apartment for sale in Mar Chaaya,240000,3,3,160,24,no,6,1302
"Brand new apartment for sale in Mar Chaaya, 160 sqm",220000,3,3,160,24,no,6,1302
Apartment for sale in Tripoli,229000,4,4,188,17,no,3,89
Apartment for sale in Tripoli,85000,2,2,80,17,no,3,125
Apartment for sale in Tripoli,165000,3,2,230,17,no,3,125
Apartment for sale in Tripoli,125000,2,3,162,17,no,3,89
Apartment for sale in  Koura,108000,3,2,142,18,no,3,994
Apartment for sale in  Koura,115000,3,2,151,18,no,3,994
Apartment for sale in Koura,115000,3,2,151,18,no,3,994
Apartment for sale in Koura,100000,3,2,131,18,no,3,994
Apartment for sale in Koura,100000,3,2,131,18,no,3,994
Apartment sale in Tripoli,590000,3,3,290,17,no,3,89
Apartment for sale in Koura,92000,3,2,121,18,no,3,994
Apartment for sale in Tripoli,180000,3,3,375,17,no,3,89
Apartments for sale in Tripoli,360000,3,3,190,17,no,3,89
Apartments for sale in Tripoli,360000,3,3,190,17,no,3,89
Apartments for sale in Tripoli,400000,3,3,210,17,no,3,89
Duplex for sale in Tripoli,760000,3,3,371,17,no,3,89
Apartment for sale in Tripoli,75000,2,2,125,17,yes,3,525
Apartment for sale in Tripoli,125000,3,2,220,17,no,3,961
Apartment for sale in Tripoli,120000,3,3,120,17,yes,3,270
Sea view Apartment with Roof | 428 Sqm | For Sale,2500000,4,6,428,24,no,6,1230
Apartment for sale in Baabda | Terrace | Garden,565000,3,4,350,15,no,6,545
Apartment for sale in Boutchay,170000,3,3,160,15,no,6,73
Terrace | low budget | ground floor,145000,2,2,120,28,no,2,969
Chalet for sale in Faqra/ Decorated/ Furnished/ Garden/ View,700000,3,4,197,32,yes,6,1089
Apartment for sale in Biyada/ Decorated/ Furnished,650000,3,3,255,24,yes,6,796
Chalet for sale in Tilal al Assal/ Decorated/ Furnished,950000,4,5,310,32,yes,6,688
Apartment for sale in Achrafieh,450000,3,3,175,28,no,2,969
Apartment for sale in Saifi/ New/ View,748000,2,3,178,28,no,2,105
Apartment for sale in Mar Michael/ Decorated,600000,2,3,172,28,no,2,569
265 Sqm | Shared Pool and Gym | Apartment For Sale In Gemayzeh,850000,3,4,265,28,no,2,213
Amazing Apartment | For Sale | In Achrafieh,1150000,3,5,300,28,no,2,969
310 Sqm | Seaview Apartment | For Sale in Achrafieh,1000000,4,5,310,28,no,2,969
285 Sqm Apartment | + 160 Sqm Terrace | For Sale,450000,3,4,285,24,no,6,941
Partial Seaview | 200 Sqm | Apartment For Sale,260000,3,4,200,24,no,6,941
200 Sqm | Apartment for Sale in Mazraat Yachouh,260000,3,4,200,24,no,6,941
Renovated | ground floor | open view,200000,2,2,110,28,yes,2,969
Apartment for sale in Basbina-Calm area,200000,3,3,156,27,yes,3,265
Furnished | renovated | balcony,350000,3,2,170,28,yes,2,569
Apartment for Sale In Bsalim,520000,4,5,490,24,no,6,393
Apartment for Sale in Bsalim,180000,3,3,180,24,no,6,393
Duplex For Sale in Bsalim,360000,3,3,280,24,no,6,393
Under construction Project For Sale In Bsalim,295000,3,3,160,24,no,6,393
Brand New Apartment for Sale in Zouk Mikael,160000,3,3,180,32,no,6,290
500 Sqm | 4 Master Bedrooms | Apartment For Sale In Achrafieh,2000000,4,5,500,28,no,2,969
Spacious | sunny | prime location,390000,3,3,240,28,yes,2,969
Open sea view | spacious | balconies,420000,3,3,250,28,yes,2,969
Land for sale in Tilal Al Assal/ Designed & Permitted,300000,,,700,32,no,6,688
Land for sale in Zahleh/ next to Ksara,430000,,,777,16,no,4,284
Apartment for sale in Achrafieh,210000,3,2,145,28,yes,2,969
Apartment For sale In Blat jbeil,125000,3,3,115,30,no,6,1239
"Seaview Villa | 1,165 Sqm | With 2 Gardens For Sale",2150000,4,6,1165,24,no,6,796
"7,000Sqm Land For Sale | Next to Les Dunes De Faqra",1200000,,,7000,32,no,6,1089
3 BR with 50 sqm garden for sale in Baabdat,250000,3,3,177,24,no,6,793
3 BR with terrace for sale in Baabdat,300000,3,3,225,24,no,6,793
Apartment For Sale In Zouk Mikael,125000,2,2,100,32,no,6,290
Apartment for sale in Naccache Rabieh/ Duplex/ Hot Deal/ New/ View/ Terrace,1200000,4,3,690,24,no,6,1265
Apartment for sale in Naccache Rabieh/ Hot Deal/ New/ View/ Garden,850000,4,3,445,24,no,6,1265
Apartment for sale in Kornet Chehwane/ Duplex/ Hot deal/ Amazing Seaview/ Terrace,460000,3,4,340,24,no,6,684
Apartment for sale in Elyssar/ Hot Deal/ View,270000,3,3,160,24,no,6,542
Apartment with Garden for Sale in Masqa,160000,2,2,119,24,no,6,615
Payment Plan Available - Apartment For sale in Masqa,206000,2,2,151,24,no,6,615
1 BR Apartment for Sale in Masqa - Under Construction,140000,1,1,105,24,no,6,615
Apartment with garden for sale in Jouret el Ballout,180000,2,2,180,24,no,6,1304
3 BR + garden for sale in Jouret El Ballout,168000,3,3,168,24,no,6,1304
Apartment with garden for sale in Jouret el Ballout,190000,3,3,190,24,no,6,1304
"Villa triplex for sale in Mechmech, with a mountain view",235000,3,5,500,30,no,6,840
260 Sqm + 300 Sqm Rooftop | Fully Furnished | in Waterfront Dbayeh,1500000,3,5,260,24,yes,6,1230
280 Sqm | With Terrace | For Sale in Bsalim,420000,3,4,280,24,yes,6,393
Private Rooftop With Pool | Modern Duplex | Waterfront Dbayeh,1250000,3,4,380,24,yes,6,1230
Apartment for sale in Tripoli,149000,3,2,138,17,no,3,89
2-Bedroom Apartment in the Heart of Achrafieh,300000,2,2,123,28,no,2,969
One Bedroom Apartment in the Heart of Carré d'Or,234999,1,2,97,28,no,2,969
"Modern Studio Apartment in Prestigious Carré d'Or, Achrafieh",220000,0,1,60,28,no,2,969
Contemporary 2-Bedroom Apartment in Achrafieh,240000,2,2,120,28,no,2,969
"2-Bedroom Apartment with Balcony in Achrafieh, Carré d'Or",320000,2,3,140,28,yes,2,969
Apartment for sale in Achrafieh,450000,3,2,190,28,yes,2,969
Apartment for Sale in Zouk Mikael with Terrace,150000,2,2,178,32,no,6,290
Luxury Duplex Apartment for Sale in Bliss,2200000,3,4,396,28,yes,2,2095
Chalet 120m² Mountain View For SALE In Oyoun El Siman #YM,249999,3,3,120,32,yes,6,1125
Land 602m² For SALE In Sabtieh #DB,2199999,,,602,24,no,6,869
Apartment 170m² Balcony For SALE In Ain Saadeh #GS,254999,3,4,170,24,no,6,1337
Apartment 190m² Balcony For SALE In Ain Saadeh #GS,419999,3,4,195,24,no,6,1337
Apartment for sale in Tripoli,85000,2,2,120,17,no,3,525
Apartment for sale in Tripoli,115000,3,3,125,17,no,3,125
Apartment for sale in Tripoli,580000,3,3,290,17,no,3,89
Apartment 167m² Garden For SALE In Ain Saadeh #GS,279999,3,4,167,24,no,6,1337
Apartment for sale in Adonis/ Decorated/ Furnished,330000,3,3,380,32,yes,6,579
Apartment for sale in bhersaf/ Garden,850000,4,4,667,24,no,6,250
Chalet for sale in Faqra/ Duplex/ Furnished,650000,4,5,230,32,yes,6,1089
Rooftop for sale in Douar,110000,2,2,120,24,no,6,648
Apartment 220m² Terrace For SALE In Ouyoun Broumana #GS,349999,3,4,220,24,no,6,1122
Apartment 220m² Garden For SALE In Mansourieh #PH,349999,3,3,220,24,no,6,140
88 Sqm | Apartment for Sale in Achrafieh,359000,2,2,88,28,yes,2,969
Apartment 430m² Terrace For SALE In Biyada #GS,634999,4,5,430,24,no,6,104
Furnished apartment for sale,700000,3,4,250,24,yes,6,760
Luxurious apartment for sale in Rabieh,1550000,4,6,550,24,no,6,723
65 Sqm | 1 Bedroom | Apartment For Sale in Achrafieh,249000,1,1,65,28,no,2,969
Apartment for sale in Daher El Sewan/ Amazing View/ New,260000,3,3,180,24,no,6,867
Spacious apartment for sale in Rabieh,850000,5,5,550,24,no,6,723
345 Sqm | 4 Master Bedrooms | with Mountain View,750000,4,6,345,24,no,6,796
Apartment for salein Baabdat/ View/ Garden/ Balcony/ New,622000,3,3,311,24,no,6,793
Apartment for sale in Baabdat/ Garden/ Terrace/ New,622000,3,3,311,24,no,6,793
Apartment for sale in Waterfront/ Seaview/ Furnished,570000,3,4,175,24,yes,6,1230
Apartment for sale in Pasteur next to Sursock,1000000,4,4,310,28,no,2,1224
Apartment for sale in Rabweh/ Garden/ View,360000,3,3,311,24,no,6,905
Apartment for sale in Rabweh/ Duplex/ Terrace,330000,3,3,305,24,no,6,905
Apartment for sale in Rabweh,260000,3,3,216,24,no,6,905
Apartment for sale in Hbous/ Garden,425000,3,3,279,24,no,6,612
Apartment for sale in Achrafieh,450000,4,3,242,28,no,2,969
100 Sqm Terrace | Modern Duplex | For Sale,980000,3,6,354,28,no,2,969
Apartment 180m² + Roof For SALE In Sehaile #YM,134999,3,3,180,32,no,6,1270
Seaview Duplex | 620 Sqm | With Terrace,1890000,5,5,620,24,yes,6,1230
Apartment with 3 Bedrooms for sale in Jal el Dib,175000,3,2,135,24,no,6,939
Apartment for sale in Louaizeh | Terrace & Garden,420000,3,4,220,15,no,6,1200
Open Sea and Mountain View | 2 Balconies | 24/7 Electricity,620000,3,4,220,28,no,2,969
24/7 Electricity | 5 Balconies | 3 Master Bedrooms,1350000,3,6,310,28,no,2,105
Open Sea View | High Floor | Spacious Balcony,900000,4,5,390,28,yes,2,969
Apartment for sale in Dbayeh,480000,3,5,270,24,no,6,1230
Apartment for sale in Dbayeh,260000,2,3,160,24,yes,6,1230
Apartment for sale in Dbayeh,420000,3,4,270,24,no,6,1230
Apartment For Sale in Bsalim,450000,4,4,370,24,partly,6,393
Duplex for sale in Dbayeh,420000,3,5,200,24,yes,6,1230
Apartment for sale in Tripoli,200000,4,3,156,17,no,3,89
Apartment for sale in Tripoli,75000,1,1,85,17,no,3,961
Apartment for sale in Achrafieh,300000,2,2,127,28,no,2,969
Spacious 3-Bedroom Apartment in Prime Rabieh Location,650000,3,3,450,24,yes,6,723
Modern Duplex Chalet in Halat – 2-Bedroom Retreat with Pool Access,370000,2,2,125,30,yes,6,258
Luxurious 3-Bedroom Apartment with Unblockable Sea View in Prime Biyada,365000,3,3,225,24,yes,6,796
Spacious 4-Bedroom Apartment with Sea View in Prime Mtaileb,700000,4,5,300,24,no,6,760
Spacious 3-Bedroom Apartment with Sea View in Prime Biyada Location,420000,3,3,240,24,no,6,796
Open Sea & Mountain View | Duplex | 507 Sqm,1590000,4,7,507,28,no,2,969
Apartment for sale in Douar,110000,2,3,165,24,no,6,648
Apartment for sale in Douar,122000,2,3,120,24,no,6,648
Duplex for sale in Douar,220000,3,4,270,24,no,6,648
Apartment for sale in Bhersaf/ New/ View/ Decorated/ Garden,220000,2,2,163,24,no,6,250
Apartment for sale in Bhersaf/ Duplex/ New/ Terrace,300000,3,3,310,24,no,6,250
Apartment for sale in Broumana/ New/ Terrace,250000,2,3,213,24,no,6,1301
Apartment for a sale in Broumana/ New/ Terrace,315000,3,3,350,24,no,6,1301
Land For sale in Monsef Jbeil,750000,,,3735,30,no,6,731
Land For Sale in Monsef - Jbeil,270000,,,1080,30,no,6,731
Apartment for sale in Mazraat Yachouh,215000,3,3,170,24,no,6,941
Apartment for sale in Mazraat Yachouh,250000,3,4,330,24,no,6,941
360 Sqm | 3 Bedrooms | For Sale in Sursock,990000,3,5,360,28,no,2,1224
3 Bedrooms | 280 Sqm | In Achrafieh,650000,3,5,280,28,no,2,969
Apartment for sale in Tripoli,205000,2,2,145,17,yes,3,89
Apartment for sale in Tripoli,200000,3,3,160,17,no,3,89
Land for sale in Tarchich,65000,,,1600,15,no,6,837
Land For Sale In Bsalim,1500000,,,1139,24,no,6,393
Apartment For Sale | Shared Pool | Terrace,850000,3,5,300,28,yes,2,969
High Floor | Open Sea and Mountain View | 24/7 Electricity,2300000,4,6,500,28,partly,2,969
Apartment for sale in Mar Chaaya/ Terrace,590000,3,4,347,24,no,6,1302
Luxurious villa for sale in Kornet Chahwan,1000000,4,7,800,24,no,6,684
Apartment for sale in Achrafieh,600000,3,3,165,28,no,2,969
Apartment for sale in Achrafieh,320000,2,2,120,28,no,2,969
Apartment for sale in Achrafieh,290000,2,2,135,28,no,2,969
Sea View | Pool and Gym | Brand New,1050000,3,4,326,28,no,2,969
Charming Modern Flat | Open Kitchen | Central Area,325000,2,2,100,28,yes,2,969
Affordable apartment for sale in Ain Anoub!,67000,2,2,110,13,no,6,696
Prime Land for Sale in Kahale,11000000,,,81123,13,no,6,624
"145 SQM New Apartment in Naccache, Metn",155000,3,3,145,24,yes,6,1265
Apartment for sale in Achrafieh,1050000,3,3,200,28,yes,2,969
Apartment for sale in Achrafieh,250000,2,2,175,28,no,2,969
Duplex 380m² + Terrace For SALE In Ain Saadeh #GS,549999,3,6,380,24,partly,6,1337
Modern | fully furnished | duplex,245000,4,4,200,24,yes,6,1230
Brand new | fully furnished | Terrace | open view 4,215000,4,4,240,32,yes,6,543
Fully Furnished apartment for sale in Jal el Dib,100000,2,2,130,24,yes,6,939
Chalet 50m²  For SALE In Feitroun #YM,54999,1,1,50,32,yes,6,579
Apartment 150m² Balcony For SALE In Adonis #YM,114999,3,2,150,32,no,6,579
Spacious | Beautifully Furnished | Great Deal | Open View,700000,4,4,265,28,yes,2,969
Apartment for sale in Raboueh REF#85288650KJ,95000,2,2,110,24,no,6,905
Apartment for Sale in Fanar.,180000,3,4,200,24,no,6,66
Apartment for sale in Achrafieh,500000,2,3,170,28,no,2,969
Apartment for sale in Achrafieh,570000,3,3,200,28,no,2,969
Apartment for sale in Achrafieh,220000,2,2,125,28,no,2,969
Duplex 500m² For SALE In Rabieh #GS,1299999,4,6,500,24,yes,6,723
Apartment for sale in Achrafieh,450000,2,3,151,28,no,2,969
Apartment for sale in Ain saadeh,270000,3,4,260,24,yes,6,1337
Apartment 85m² City View For SALE In Adlieh #JF,227499,1,2,85,28,no,2,388
89 sqm Apartment for Sale in Beit Meri,150410,1,1,89,24,no,6,1011
Apartment for Sale In Boutchay | Terrace,185000,3,3,280,15,no,6,73
Apartment for sale in Boutchay | Payment Facilities,180000,2,3,140,15,no,6,73
Great Opportunity... New Duplex with Terrace for sale!!,450000,3,5,350,24,no,6,867
Prime land for sale in Halat with view,330000,,,930,30,no,6,258
Prime Semi-Flat Land with Scenic Views in Halat - 1188 sqm,400000,,,1188,30,no,6,258
Catchy Loft For Sale in Achrafieh - Mar Mikhael,530000,2,3,145,28,no,2,569
130 Sqm Terrace | Apartment for Sale in Achrafieh,375000,2,2,130,28,yes,2,969
Apartment 325m² Garden For SALE In Rabieh #GS,899999,3,5,325,24,partly,6,723
Duplex 430m² Terrace For SALE In Monteverde #PH,849999,2,4,430,24,partly,6,140
89 sqm 2 BDR For Sale,148630,2,1,89,24,no,6,1011
148 SQM Apartment in Beirut FOR SALE,250120,3,3,149,24,no,6,1337
350 Sqm With Terrace | Apartment in Baabda,645000,4,5,350,15,no,6,545
Apartment for sale in Nowayri Beirut,300000,3,3,160,28,no,2,97
Apartment for sale in Naqqache,170000,2,2,135,24,no,6,1265
Apartment for sale in Ain Alaq,225000,2,2,220,24,no,6,433
Apartment for sale in Ain Alaq,215000,2,2,185,24,no,6,433
Apartment for sale in Ain Alaq,215000,2,2,188,24,no,6,433
Apartment for sale in Ain Alaq,250000,2,2,270,24,no,6,433
Duplex for sale in Ain Alaq,215000,2,2,236,24,no,6,433
Duplex for sale in Ain Alaq,210000,2,2,230,24,no,6,433
Apartment 340m² City View For SALE In Sin El Fil #DB,549999,7,4,340,24,yes,6,686
Apartment 260m² Balcony For SALE In Sabtieh #DB,389999,4,4,260,24,yes,6,869
Apartment for sale in Mazraat Yachouh,150000,3,2,155,24,no,6,941
Apartment for sale in Mazraat Yachouh,190000,3,2,155,24,no,6,941
Hot deal | open view | 9 years old building,350000,4,5,400,24,no,6,176
Apartment for Sale In Boutchay | Terrace + Garden,190000,3,4,205,15,no,6,73
Apartment 170m² City View For SALE In Sin El Fil #DB,209999,3,2,170,24,yes,6,686
Apartment 175m² Balcony For SALE In Broumana #GS,249999,2,4,175,24,no,6,1301
Apartment 67m² Balcony For SALE In Achrafieh #RT,368500,1,1,67,28,no,2,969
Hot deal | fully renovated | unfurnished,260000,5,7,525,24,no,6,393
Apartment 180m² Terrace For SALE In Zouk Mkayel #YM,169999,3,4,180,32,no,6,290
Apartment for sale in Mazraat Yachouh,237500,3,4,190,24,no,6,941
Apartment for sale in Mazraat Yachouh,250000,3,4,200,24,no,6,941
Apartment 100m² Mountain View For SALE In Mansourieh #PH,109999,2,2,100,24,yes,6,140
3 Bedrooms Apartment in anew building for Sale in Achrafieh,240000,3,3,150,28,no,2,969
Penthouse with a Huge Terrace for Sale in Achrafieh,1000000,3,4,400,28,no,2,969
Apartment for sale in Mazraat Yachouh,312500,4,5,250,24,no,6,941
Spacious balcony | open view | sunny,300000,3,3,184,28,no,2,969
Apartment for sale in Boutchay,200000,3,4,165,15,no,6,73
Duplex 180m² Terrace For SALE In Mansourieh #PH,199999,3,4,180,24,no,6,140
Apartment for sale in Jdeide,185000,3,2,155,24,no,6,211
Apartment for sale in Naqqache,185000,2,3,125,24,no,6,1265
Duplex for sale in Naqqache,380000,4,4,250,24,no,6,1265
Apartment 450m² Sea View For SALE In Ras El Nabeh #JF,1099999,4,6,450,28,no,2,1231
3 floors | land | 3 apartments,130000,3,3,90,28,yes,2,969
Villa 1000m² Terrace For SALE In Bhamdoun #JG,3999999,8,8,1000,13,yes,6,587
